N;CRN  ;PARTE;LISTA_CRUZADA; MATERIA    ;SECC;CRED      ;NOMBRE_CURSO        ;CUPO ;INSC;DISP ;FINI1 ;FFIN1 ;HINI1 ;HFIN1 ;SALON1 ;L ;M ;I ;J ;V ;S ;FINI2 ;FFIN2 ;HINI2 ;HFIN2 ;SALON2 ;L ;M ;I ;J ;V ;S ;FINI3 ;FFIN3 ;HINI3 ;HFIN3 ;SALON3 ;L ;M ;I ;J ;V ;S ;FINI4 ;FFIN4 ;HINI4 ;HFIN4 ;SALON4 ;L ;M ;I ;J ;V ;S ;FINI5 ;FFIN5 ;HINI5 ;HFIN5 ;SALON5 ;L ;M ;I ;J ;V ;S ;FINI6 ;FFIN6 ;HINI6 ;HFIN6 ;SALON6 ;L ;M ;I ;J ;V ;S ;FINI7 ;FFIN7 ;HINI7 ;HFIN7 ;SALON7 ;L ;M ;I ;J ;V ;S ;FINI8 ;FFIN8 ;HINI8 ;HFIN8 ;SALON8 ;L ;M ;I ;J ;V ;S ;FINI9 ;FFIN9 ;HINI9 ;HFIN9 ;SALON9 ;L ;M ;I ;J ;V ;S ;FINI10;FFIN10;HINI10;HFIN10;SALON10;L ;M ;I ;J ;V ;S ;FINI11;FFIN11;HINI11;HFIN11;SALON11;L ;M ;I ;J ;V ;S ;FFIN12;HINI12;HFIN12;SALON12;L ;M ;I ;J ;V ;S ;FINI13;FFIN13;HINI13;HFIN13;SALON13;L ;M ;I ;J ;V ;S ;FINI14;FFIN14;HINI14;HFIN14;SALON14;L ;M ;I ;J ;V ;S ;FINI15;FFIN15;HINI15;HFIN15;SALON15;L ;M ;I ;J ;V ;S ;FINI16;FFIN16;HINI16;HFIN16;SALON16;L ;M ;I ;J ;V ;S ;FINI17;FFIN17;HINI17;HFIN17;SALON17;L ;M ;I ;J ;V ;S ;FINI18;FFIN18;HINI18;HFIN18;SALON18;L ;M ;I ;J ;V ;S ;FINI19;FFIN19;HINI19;HFIN19;SALON19;L ;M ;I ;J ;V ;S ;FINI20;FFIN20;HINI20;HFIN20;SALON20;L ;M ;I ;J ;V ;S ;FINI21;FFIN21;HINI21;HFIN21;SALON21;L ;M ;I ;J ;V ;S ;FINI22;FFIN22;HINI22;HFIN22;SALON22;L ;M ;I ;J ;V ;S ;FINI23;FFIN23;HINI23;HFIN23;SALON23;L ;M ;I ;J ;V ;S ;FINI24;FFIN24;HINI24;HFIN24;SALON24;L ;M ;I ;J ;V ;S ;FINI25;FFIN25;HINI25;HFIN25;SALON25;L ;M ;I ;J ;V ;S ;FINI26;FFIN26;HINI26;HFIN26;SALON26;L ;M ;I ;J ;V ;S ;FINI27;FFIN27;HINI27;HFIN27;SALON27;L ;M ;I ;J ;V ;S 
9;49274;1;;ADMI-1190 ;4;3;SERVICIOS ECOSISTÉMICOS       ;45;45;0;25-ene-21;29-may-21;1700;1815;VIRT   ;;M ;;J ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
10;10131;1;;ADMI-1203 ;1;3;PLANEACIÓN FINANCIERA         ;45;54;-9;25-ene-21;29-may-21;1100;1215;VIRT   ;;M ;;;V ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
11;20816;1;;ADMI-1203 ;2;3;PLANEACIÓN FINANCIERA (INGLÉS);45;38;7;25-ene-21;29-may-21;1230;1345;VIRT   ;;M ;;J ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
12;12118;1;;ADMI-1203 ;3;3;PLANEACIÓN FINANCIERA         ;45;55;-10;25-ene-21;29-may-21;1400;1515;VIRT   ;;M ;;;V ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
13;11123;1;;ADMI-1203 ;4;3;PLANEACIÓN FINANCIERA         ;45;52;-7;25-ene-21;29-may-21;930;1045;VIRT   ;;M ;;J ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
14;36663;1;;ADMI-1401 ;1;1;TALLER HABILIDADES INFORMÁTICA;30;37;-7;25-ene-21;29-may-21;800;915;VIRT   ;;;;J ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
15;11021;1;;ADMI-1401 ;2;1;TALLER HABILIDADES INFORMÁTICA;30;40;-10;25-ene-21;29-may-21;1100;1215;VIRT   ;;M ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
16;11022;1;;ADMI-1401 ;3;1;TALLER HABILIDADES INFORMÁTICA;30;39;-9;25-ene-21;29-may-21;1400;1515;VIRT   ;;M ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
17;13124;1;;ADMI-1401 ;4;1;TALLER HABILIDADES INFORMÁTICA;30;38;-8;25-ene-21;29-may-21;800;915;VIRT   ;;;;;V ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
18;49273;1;;ADMI-1401 ;5;1;TALLER HABILIDADES INFORMÁTICA;45;45;0;25-ene-21;29-may-21;630;745;VIRT   ;;;I ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
